zone_stage,stage,fleet_index,ship_index,body_type,body_level,beam_type,beam_level,beam_count,missile_type,missile_level,missile_count,hanger_type,hanger_level,hanger_count,body_ratio,beam_ratio,missile_ratio,hanger_ratio
89,1,4,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
89,1,5,0,body_t7_m1,1,beam_t7_m1,1,3,,,,,,,1,1,1,1
89,1,5,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
89,1,5,2,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
89,1,5,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
89,1,5,4,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
89,1,6,0,body_t6_m1,1,beam_t6_m1,1,2,,,,,,,1,1,1,1
89,1,6,1,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
89,1,6,2,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
89,1,6,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
89,1,6,4,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
89,1,7,0,body_t13_m1,1,beam_t13_m1,1,5,,,,,,,1,1,1,1
89,1,8,0,body_t8_m1,1,beam_t8_m1,1,3,,,,,,,1,1,1,1
89,1,8,1,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
89,1,8,2,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
89,2,0,0,body_t10_m1,2,beam_t10_m1,2,4,missile_t10_m1,1,3,,,,1,1,1,1
89,2,0,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
89,2,1,0,body_t6_m1,2,beam_t6_m1,2,2,missile_t6_m1,1,2,,,,1,1,1,1
89,2,1,1,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
89,2,1,2,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,1,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,2,0,body_t11_m1,2,beam_t11_m1,2,4,missile_t11_m1,1,4,,,,1,1,1,1
89,2,2,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,2,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,3,0,body_t9_m1,2,beam_t9_m1,2,3,missile_t9_m1,1,3,,,,1,1,1,1
89,2,3,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,3,2,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,4,0,body_t6_m1,2,beam_t6_m1,2,2,missile_t6_m1,1,2,,,,1,1,1,1
89,2,4,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
89,2,4,2,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,4,3,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,5,0,body_t11_m1,2,beam_t11_m1,2,4,missile_t11_m1,1,4,,,,1,1,1,1
89,2,5,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,6,0,body_t11_m1,2,beam_t11_m1,2,4,missile_t11_m1,1,4,,,,1,1,1,1
89,2,6,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,6,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,7,0,body_t7_m1,2,beam_t7_m1,2,3,missile_t7_m1,1,2,,,,1,1,1,1
89,2,7,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
89,2,7,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,7,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,7,4,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,8,0,body_t6_m1,2,beam_t6_m1,2,2,missile_t6_m1,1,2,,,,1,1,1,1
89,2,8,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
89,2,8,2,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
89,2,8,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,2,8,4,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
89,3,0,0,body_t9_m1,3,beam_t9_m1,3,3,,,,,,,1,1,1,1
89,3,0,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,0,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,1,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
89,3,1,1,body_t5_m1,3,beam_t5_m1,3,2,,,,,,,1,1,1,1
89,3,1,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,2,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
89,3,2,1,body_t3_m1,3,beam_t3_m1,3,2,,,,,,,1,1,1,1
89,3,2,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,2,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,3,0,body_t10_m1,3,beam_t10_m1,3,4,,,,,,,1,1,1,1
89,3,3,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,3,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,4,0,body_t13_m1,3,beam_t13_m1,3,5,,,,,,,1,1,1,1
89,3,5,0,body_t6_m1,3,beam_t6_m1,3,2,,,,,,,1,1,1,1
89,3,5,1,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
89,3,5,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,5,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,6,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
89,3,6,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,6,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,6,3,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,7,0,body_t12_m1,3,beam_t12_m1,3,4,,,,,,,1,1,1,1
89,3,7,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,8,0,body_t5_m1,3,beam_t5_m1,3,2,,,,,,,1,1,1,1
89,3,8,1,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
89,3,8,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
89,3,8,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,3,8,4,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
89,4,0,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
89,4,0,1,body_t4_m1,4,beam_t4_m1,4,2,missile_t4_m1,1,2,,,,1,1,1,1
89,4,0,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,0,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
89,4,1,0,body_t8_m1,4,beam_t8_m1,4,3,missile_t8_m1,1,3,,,,1,1,1,1
89,4,1,1,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
89,4,2,0,body_t9_m1,4,beam_t9_m1,4,3,missile_t9_m1,1,3,,,,1,1,1,1
89,4,2,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
89,4,2,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
89,4,3,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
89,4,3,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
89,4,3,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,3,3,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,3,4,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
89,4,4,0,body_t9_m1,4,beam_t9_m1,4,3,missile_t9_m1,1,3,,,,1,1,1,1
89,4,4,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,4,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,5,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
89,4,5,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
89,4,5,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,5,3,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,5,4,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
89,4,6,0,body_t7_m1,4,beam_t7_m1,4,3,missile_t7_m1,1,2,,,,1,1,1,1
89,4,6,1,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
89,4,7,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
89,4,7,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
89,4,7,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,7,3,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
89,4,8,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
89,4,8,1,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
89,4,8,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
89,5,0,0,body_t11_m1,5,beam_t11_m1,5,4,,,,,,,1,1,1,1
89,5,0,1,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,1,0,body_t9_m1,5,beam_t9_m1,5,3,,,,,,,1,1,1,1
89,5,1,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
89,5,1,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,2,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
89,5,2,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
89,5,2,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,2,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,2,4,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,3,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
89,5,3,1,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
89,5,3,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,3,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,3,4,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,4,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
89,5,4,1,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
89,5,4,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,4,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,5,0,body_t9_m1,5,beam_t9_m1,5,3,,,,,,,1,1,1,1
89,5,5,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,5,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,6,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
89,5,6,1,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
89,5,6,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,7,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
89,5,7,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
89,5,7,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,7,3,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
89,5,7,4,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
89,5,8,0,body_t10_m1,5,beam_t10_m1,5,4,,,,,,,1,1,1,1
89,5,8,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
89,6,0,0,body_t8_m1,6,beam_t8_m1,6,3,missile_t8_m1,1,3,,,,1,1,1,1
89,6,0,1,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
89,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,1,0,body_t11_m1,6,beam_t11_m1,6,4,missile_t11_m1,1,4,,,,1,1,1,1
89,6,1,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,2,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
89,6,2,1,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
89,6,2,2,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
89,6,2,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,3,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
89,6,3,1,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
89,6,3,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,3,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,3,4,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,4,0,body_t10_m1,6,beam_t10_m1,6,4,missile_t10_m1,1,3,,,,1,1,1,1
89,6,4,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,4,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,5,0,body_t12_m1,6,beam_t12_m1,6,4,missile_t12_m1,1,4,,,,1,1,1,1
89,6,5,1,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,6,6,0,body_t11_m1,6,beam_t11_m1,6,4,missile_t11_m1,1,4,,,,1,1,1,1
89,6,6,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,7,0,body_t8_m1,6,beam_t8_m1,6,3,missile_t8_m1,1,3,,,,1,1,1,1
89,6,7,1,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
89,6,7,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,8,0,body_t10_m1,6,beam_t10_m1,6,4,missile_t10_m1,1,3,,,,1,1,1,1
89,6,8,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
89,6,8,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
89,7,0,0,body_t10_m1,7,beam_t10_m1,7,4,,,,,,,1,1,1,1
89,7,0,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
89,7,0,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
89,7,1,0,body_t10_m1,7,beam_t10_m1,7,4,,,,,,,1,1,1,1
89,7,1,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
89,7,2,0,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
89,7,2,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
89,7,2,2,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
89,7,2,3,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
89,7,2,4,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
89,7,3,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
89,7,3,1,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
89,7,4,0,body_t12_m1,7,beam_t12_m1,7,4,,,,,,,1,1,1,1
89,7,4,1,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
89,7,5,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
89,7,5,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
89,7,5,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
89,7,5,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
89,7,6,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
89,7,6,1,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
89,7,6,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
89,7,7,0,body_t13_m1,7,beam_t13_m1,7,5,,,,,,,1,1,1,1
89,7,8,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
89,7,8,1,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
89,7,8,2,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
89,8,0,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
89,8,0,1,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
89,8,0,2,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
89,8,1,0,body_t12_m1,8,beam_t12_m1,8,4,missile_t12_m1,1,4,,,,1,1,1,1
89,8,1,1,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,2,0,body_t8_m1,8,beam_t8_m1,8,3,missile_t8_m1,1,3,,,,1,1,1,1
89,8,2,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
89,8,2,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,2,3,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,2,4,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,3,0,body_t11_m1,8,beam_t11_m1,8,4,missile_t11_m1,1,4,,,,1,1,1,1
89,8,3,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
89,8,4,0,body_t7_m1,8,beam_t7_m1,8,3,missile_t7_m1,1,2,,,,1,1,1,1
89,8,4,1,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
89,8,4,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,4,3,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,5,0,body_t12_m1,8,beam_t12_m1,8,4,missile_t12_m1,1,4,,,,1,1,1,1
89,8,5,1,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,6,0,body_t7_m1,8,beam_t7_m1,8,3,missile_t7_m1,1,2,,,,1,1,1,1
89,8,6,1,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
89,8,6,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,6,3,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,7,0,body_t12_m1,8,beam_t12_m1,8,4,missile_t12_m1,1,4,,,,1,1,1,1
89,8,7,1,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
89,8,8,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
89,8,8,1,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
89,8,8,2,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
89,8,8,3,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
89,9,0,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
89,9,0,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
89,9,0,2,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,0,3,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,0,4,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,1,0,body_t8_m1,9,beam_t8_m1,9,3,,,,,,,1,1,1,1
89,9,1,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,1,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,1,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,1,4,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,2,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
89,9,2,1,body_t4_m1,9,beam_t4_m1,9,2,,,,,,,1,1,1,1
89,9,2,2,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,2,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,2,4,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,3,0,body_t6_m1,9,beam_t6_m1,9,2,,,,,,,1,1,1,1
89,9,3,1,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
89,9,3,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,3,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,4,0,body_t8_m1,9,beam_t8_m1,9,3,,,,,,,1,1,1,1
89,9,4,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,4,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,4,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,4,4,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,5,0,body_t6_m1,9,beam_t6_m1,9,2,,,,,,,1,1,1,1
89,9,5,1,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
89,9,5,2,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,6,0,body_t10_m1,9,beam_t10_m1,9,4,,,,,,,1,1,1,1
89,9,6,1,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,6,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,6,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,7,0,body_t10_m1,9,beam_t10_m1,9,4,,,,,,,1,1,1,1
89,9,7,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
89,9,7,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
89,9,8,0,body_t8_m1,9,beam_t8_m1,9,3,,,,,,,1,1,1,1
89,9,8,1,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
89,10,0,0,body_t8_m1,10,beam_t8_m1,10,3,missile_t8_m1,1,3,hanger_t8_m1,1,2,1,1,1,1
89,10,0,1,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
89,10,1,0,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
89,10,1,1,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
89,10,1,2,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
89,10,1,3,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,1,4,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,2,0,body_t8_m1,10,beam_t8_m1,10,3,missile_t8_m1,1,3,hanger_t8_m1,1,2,1,1,1,1
89,10,2,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
89,10,2,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,2,3,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,3,0,body_t10_m1,10,beam_t10_m1,10,4,missile_t10_m1,1,3,hanger_t10_m1,1,3,1,1,1,1
89,10,3,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
89,10,3,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,4,0,body_t9_m1,10,beam_t9_m1,10,3,missile_t9_m1,1,3,hanger_t9_m1,1,3,1,1,1,1
89,10,4,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
89,10,4,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
89,10,5,0,body_t10_m1,10,beam_t10_m1,10,4,missile_t10_m1,1,3,hanger_t10_m1,1,3,1,1,1,1
